Maker,Year,Colour,Abuja,Ibadan,Lagos,Brand New,Foreign Used,Nigerian Used,Amount
53,2014,2,1,0,0,0,1,0,2.4
19,2017,17,1,0,0,0,1,0,2.5
29,2013,2,0,0,1,0,1,0,3.49
29,2010,18,0,0,1,0,1,0,16.0
29,2000,5,1,0,0,0,0,1,9.65
34,2012,9,1,0,0,0,1,0,6.5
53,2012,22,1,0,0,0,0,1,6.34
34,2016,2,0,1,0,0,1,0,13.5
53,2002,8,1,0,0,0,0,1,7.6
34,2012,18,0,0,1,0,1,0,1.9
0,2009,17,0,0,1,0,1,0,13.95
54,2004,8,1,0,0,0,1,0,6.5
40,2011,2,1,0,0,0,1,0,19.5
53,2010,8,0,0,1,0,1,0,2.0
29,2009,18,0,0,1,0,1,0,13.0
34,2013,2,0,0,1,0,1,0,4.1
29,2000,8,0,1,0,0,0,1,1.5
29,2006,8,0,1,0,0,1,0,3.3
29,2021,2,1,0,0,1,0,0,7.0
34,2013,2,1,0,0,0,1,0,5.9
17,2018,17,1,0,0,0,1,0,5.5
0,2008,16,0,0,1,0,1,0,1.46
25,2008,2,1,0,0,0,0,1,5.3
17,2014,18,1,0,0,0,1,0,175.0
34,2019,2,1,0,0,0,1,0,12.9
0,2008,22,0,0,1,0,1,0,12.5
17,2004,3,0,0,1,0,0,1,4.3
53,2001,3,0,0,1,0,0,1,1.6
53,2017,22,0,0,1,0,1,0,6.0
29,2013,2,1,0,0,0,1,0,22.0
29,2010,18,0,0,1,0,1,0,4.3
29,2017,9,1,0,0,0,1,0,1.46
34,2013,22,1,0,0,0,1,0,1.35
34,2007,22,1,0,0,0,0,1,18.5
29,2009,3,1,0,0,0,0,1,22.5
29,2011,18,0,0,1,0,1,0,5.9
53,2004,9,0,0,1,0,1,0,17.5
53,2018,2,1,0,0,1,0,0,7.0
17,2016,2,1,0,0,0,1,0,1.95
53,2005,18,0,0,1,0,1,0,3.94
34,2016,2,1,0,0,0,0,1,4.95
29,2009,2,0,0,1,0,1,0,2.7
29,2008,2,0,1,0,0,1,0,28.5
29,2019,22,0,0,1,0,1,0,9.0
53,2008,22,0,0,1,0,1,0,4.9
34,2014,2,1,0,0,0,1,0,43.0
53,2013,8,0,1,0,0,1,0,6.1
34,2014,2,1,0,0,0,1,0,4.35
53,2011,9,0,0,1,0,1,0,33.0
29,2000,3,1,0,0,0,1,0,4.2
28,2019,2,1,0,0,0,1,0,13.5
29,2007,2,1,0,0,0,1,0,4.8
53,2011,3,0,0,1,0,1,0,7.7
29,2006,8,0,0,1,0,1,0,4.6
53,2004,17,0,0,1,0,1,0,4.1
53,2013,2,0,1,0,0,1,0,75.0
29,2011,22,0,0,1,0,1,0,6.85
29,2002,2,1,0,0,0,1,0,7.8
53,2011,18,0,0,1,0,1,0,5.55
19,2007,18,1,0,0,0,1,0,4.65
53,2016,2,0,0,1,0,1,0,8.5
53,2007,8,1,0,0,0,0,1,8.5
29,2015,8,0,0,1,0,1,0,3.5
34,2007,18,1,0,0,0,0,1,7.75
53,2010,18,0,0,1,0,1,0,2.0
53,2020,18,1,0,0,0,1,0,26.2
53,2007,2,1,0,0,0,0,1,2.25
53,2012,3,0,0,1,0,0,1,11.0
39,2003,3,1,0,0,0,1,0,2.85
34,2008,2,1,0,0,0,0,1,8.85
53,2015,2,1,0,0,0,1,0,16.0
29,2008,18,0,0,1,0,1,0,2.2
1,2014,2,0,0,1,0,1,0,4.2
53,2014,9,1,0,0,0,1,0,2.6
34,2010,18,1,0,0,0,1,0,5.0
17,2012,18,1,0,0,0,1,0,7.6
53,2013,22,1,0,0,0,1,0,4.7
29,2014,2,1,0,0,0,1,0,11.55
28,2014,2,1,0,0,0,1,0,5.5
29,2003,3,0,0,1,0,1,0,6.8
34,2015,3,1,0,0,0,1,0,5.65
29,2008,22,1,0,0,0,1,0,4.2
53,2018,3,0,0,1,0,1,0,9.5
17,2000,10,1,0,0,0,0,1,23.0
29,2009,2,0,0,1,0,1,0,3.1
28,2018,9,1,0,0,0,1,0,12.55
34,2013,22,1,0,0,0,1,0,3.8
39,2003,3,1,0,0,0,0,1,19.0
34,2012,2,1,0,0,0,1,0,1.2
34,2013,22,1,0,0,0,1,0,5.95
53,2004,18,0,1,0,0,1,0,43.0
53,2008,22,0,0,1,0,1,0,9.8
34,2017,22,0,0,1,0,1,0,1.95
29,2007,2,0,0,1,0,1,0,10.8
29,2008,2,1,0,0,0,0,1,6.6
34,2013,2,0,0,1,0,1,0,1.95
29,2004,3,0,0,1,0,0,1,3.9
17,2008,2,0,0,1,0,0,1,23.5
34,2008,8,1,0,0,0,0,1,4.3
53,2005,2,0,1,0,0,1,0,3.6
29,2015,22,0,0,1,0,0,1,14.5
32,2018,22,0,0,1,0,1,0,2.81
37,2011,9,0,0,1,0,1,0,2.03
53,2015,22,0,0,1,0,1,0,2.81
53,2011,8,1,0,0,0,1,0,3.85
53,2010,3,1,0,0,0,1,0,7.7
29,2008,3,1,0,0,0,1,0,45.0
53,2010,9,1,0,0,0,1,0,4.05
0,2009,2,0,0,1,0,1,0,14.0
34,2001,2,0,0,1,0,1,0,3.85
53,2006,10,0,0,1,0,0,1,3.9
29,2006,18,0,0,1,0,1,0,4.2
34,2018,3,1,0,0,0,1,0,7.2
0,2010,18,0,0,1,0,1,0,4.35
53,2017,2,1,0,0,0,1,0,1.47
0,2010,9,0,0,1,0,1,0,1.74
53,2015,9,0,0,1,0,1,0,3.1
19,2016,2,1,0,0,0,1,0,30.0
29,2008,9,0,0,1,0,1,0,6.35
0,2014,9,0,0,1,0,1,0,6.5
29,2017,2,0,0,1,0,1,0,6.5
53,2020,2,1,0,0,0,1,0,6.18
17,2013,4,0,0,1,0,0,1,27.0
53,2011,9,0,1,0,0,1,0,4.35
29,2015,22,0,0,1,0,1,0,11.5
25,2009,3,0,1,0,0,0,1,18.5
34,2007,2,1,0,0,0,0,1,37.0
29,2002,18,0,0,1,0,1,0,3.71
29,2018,9,0,0,1,0,1,0,12.0
34,2012,2,1,0,0,0,1,0,12.2
42,2002,17,0,0,1,0,0,1,1.24
34,2018,2,0,0,1,0,1,0,11.0
37,2008,2,0,1,0,0,0,1,3.3
34,2010,9,1,0,0,0,0,1,20.5
34,2013,22,1,0,0,0,1,0,5.7
3,2013,9,1,0,0,0,0,1,1.01
29,2007,17,0,0,1,0,1,0,52.0
53,2007,10,0,1,0,0,1,0,1.4
53,2009,9,1,0,0,0,0,1,5.85
29,2005,2,1,0,0,0,0,1,4.9
53,2017,3,0,0,1,0,1,0,4.3
53,2010,17,1,0,0,0,1,0,4.65
51,2008,9,0,1,0,0,0,1,3.9
29,2002,2,1,0,0,0,1,0,3.5
53,2011,18,0,0,1,0,1,0,3.55
53,2018,22,1,0,0,0,1,0,19.5
34,2011,8,1,0,0,0,1,0,6.5
29,2005,9,1,0,0,0,0,1,1.0
53,2008,18,0,1,0,0,0,1,3.4
34,2010,2,0,0,1,0,1,0,3.93
10,2005,22,1,0,0,0,1,0,14.0
53,2018,2,1,0,0,0,1,0,4.55
34,2011,2,1,0,0,0,1,0,3.5
17,2014,9,1,0,0,0,0,1,3.2
53,2008,22,1,0,0,0,0,1,7.5
34,2007,18,0,0,1,0,1,0,1.26
53,2008,18,1,0,0,0,0,1,27.0
53,2005,18,0,0,1,0,1,0,8.0
29,2013,2,1,0,0,0,1,0,4.45
19,2011,18,1,0,0,0,1,0,3.0
53,2004,9,1,0,0,0,0,1,5.2
53,2010,10,0,1,0,0,1,0,4.0
3,2019,9,1,0,0,0,1,0,4.2
54,2004,18,1,0,0,0,1,0,8.79
53,2009,22,0,1,0,0,1,0,4.0
29,2012,22,0,1,0,0,1,0,1.85
14,2009,18,1,0,0,0,1,0,3.6
34,2017,2,1,0,0,0,1,0,49.5
29,2014,2,0,0,1,0,1,0,1.3
53,2009,3,1,0,0,0,1,0,3.25
40,2007,22,1,0,0,0,0,1,8.6
53,2006,3,0,1,0,0,0,1,4.5
53,2019,22,0,0,1,0,1,0,17.0
53,2020,17,1,0,0,0,1,0,12.5
53,2004,17,0,0,1,0,1,0,7.5
53,2012,2,1,0,0,0,1,0,4.5
53,2006,22,1,0,0,0,1,0,2.8
53,2003,3,0,0,1,0,0,1,18.0
34,2014,2,0,0,1,0,1,0,38.0
34,2014,22,0,0,1,0,1,0,3.25
34,2010,2,0,0,1,0,1,0,9.15
37,2008,10,0,0,1,0,1,0,2.8
53,2020,2,1,0,0,0,1,0,14.63
53,2013,2,1,0,0,0,1,0,17.5
53,2011,2,0,0,1,0,1,0,14.0
53,2004,18,0,0,1,0,0,1,7.5
34,2010,2,0,0,1,0,1,0,3.38
29,2007,18,1,0,0,0,0,1,13.0
17,2013,2,1,0,0,0,1,0,5.5
53,2011,9,1,0,0,0,1,0,7.2
34,2012,18,0,0,1,0,1,0,1.69
29,2008,2,0,0,1,0,0,1,5.28
53,2014,22,1,0,0,0,1,0,3.45
29,2008,18,1,0,0,0,1,0,8.5
53,2020,22,1,0,0,0,1,0,5.16
53,2010,18,1,0,0,0,1,0,10.8
11,2008,22,1,0,0,0,1,0,3.0
34,2012,18,0,0,1,0,1,0,11.95
53,2010,9,1,0,0,0,0,1,8.4
53,2015,22,1,0,0,0,0,1,17.0
34,2014,22,1,0,0,0,0,1,5.5
34,2021,4,1,0,0,1,0,0,5.5
53,2018,17,0,0,1,0,1,0,11.2
34,2011,2,1,0,0,0,0,1,2.36
29,2016,4,0,0,1,0,1,0,4.5
25,2010,18,1,0,0,0,1,0,35.0
29,2006,9,1,0,0,0,0,1,55.0
29,2013,8,1,0,0,0,1,0,18.3
35,2010,22,1,0,0,0,0,1,2.9
29,2021,2,1,0,0,1,0,0,23.0
34,2018,22,1,0,0,0,1,0,2.55
39,2005,10,1,0,0,0,1,0,3.2
53,2010,9,0,0,1,0,0,1,10.3
29,2007,18,0,0,1,0,1,0,1.8
53,2019,22,0,0,1,0,1,0,100.0
29,2011,2,0,0,1,0,1,0,45.0
34,2014,3,0,0,1,0,1,0,3.25
53,2010,17,1,0,0,0,0,1,3.38
53,2012,9,1,0,0,0,1,0,5.0
53,2006,18,1,0,0,0,1,0,21.5
34,2016,9,1,0,0,0,1,0,5.5
17,2011,3,1,0,0,0,1,0,12.0
34,2010,18,0,0,1,0,1,0,5.15
21,2005,13,0,0,1,0,1,0,4.95
53,2010,18,0,1,0,0,0,1,2.7
37,2008,4,1,0,0,0,0,1,14.85
34,2011,2,0,0,1,0,1,0,4.0
53,2014,2,0,0,1,0,0,1,7.3
34,2012,2,1,0,0,0,0,1,2.25
29,2020,22,0,0,1,0,1,0,2.84
34,2013,22,1,0,0,0,0,1,2.48
53,2012,2,1,0,0,0,1,0,7.3
29,2010,22,0,0,1,0,1,0,4.73
53,2007,9,1,0,0,0,1,0,4.6
17,2010,18,0,1,0,0,1,0,29.0
53,2013,9,0,0,1,0,1,0,7.8
53,2014,2,0,0,1,0,1,0,22.0
34,2009,2,1,0,0,0,1,0,6.0
34,2009,2,1,0,0,0,0,1,3.65
53,2012,9,0,0,1,0,1,0,4.2
53,2012,18,1,0,0,0,1,0,16.5
29,2015,9,1,0,0,0,1,0,12.2
17,2010,18,1,0,0,0,0,1,4.7
29,2012,18,0,0,1,0,1,0,3.5
39,2017,18,1,0,0,0,0,1,6.2
53,2013,18,1,0,0,0,0,1,5.0
29,2016,9,0,0,1,0,1,0,11.8
29,2011,9,0,0,1,0,1,0,1.85
53,2013,17,0,0,1,0,1,0,5.4
53,2014,2,1,0,0,0,1,0,10.0
53,2008,18,0,0,1,0,1,0,3.8
29,2006,8,0,0,1,0,1,0,19.5
29,2014,18,0,0,1,0,1,0,18.5
29,2008,17,1,0,0,0,0,1,5.95
29,2005,18,0,1,0,0,1,0,8.85
0,2010,8,0,1,0,0,1,0,3.9
34,2016,4,0,0,1,0,1,0,6.7
53,2017,1,1,0,0,0,1,0,23.0
29,2008,9,0,0,1,0,1,0,3.55
29,2011,18,0,0,1,0,1,0,2.85
53,2008,9,1,0,0,0,1,0,3.35
53,2007,10,0,0,1,0,1,0,33.3
34,2015,2,1,0,0,0,1,0,6.5
19,2007,10,0,1,0,0,1,0,4.5
14,2001,18,1,0,0,0,0,1,9.15
53,2007,2,0,1,0,0,0,1,3.6
53,2007,1,0,0,1,0,1,0,4.0
40,2008,3,1,0,0,0,1,0,12.0
14,2015,3,1,0,0,0,1,0,1.69
37,2013,9,0,0,1,0,0,1,4.5
53,2007,10,0,1,0,0,1,0,2.15
53,2012,2,1,0,0,0,0,1,6.4
29,2019,18,0,0,1,0,1,0,3.1
53,2007,8,0,1,0,0,1,0,9.9
17,2005,3,1,0,0,0,0,1,3.04
53,2008,8,0,0,1,0,1,0,3.5
34,2008,18,1,0,0,0,1,0,16.5
29,1999,4,0,0,1,0,1,0,37.0
29,2020,9,1,0,0,0,1,0,4.02
53,2017,9,0,0,1,0,1,0,1.3
29,2007,18,0,0,1,0,1,0,3.95
29,2018,8,0,0,1,0,1,0,2.95
29,2012,2,1,0,0,0,1,0,3.05
34,2016,2,1,0,0,0,1,0,25.0
53,2009,18,0,0,1,0,1,0,20.0
17,2008,9,0,1,0,0,0,1,3.88
53,2011,18,0,1,0,0,0,1,20.5
29,2008,22,0,0,1,0,0,1,6.0
53,2009,22,0,0,1,0,1,0,25.0
53,2013,18,0,1,0,0,1,0,3.75
53,2015,2,1,0,0,0,1,0,2.25
53,2011,17,1,0,0,0,1,0,6.75
53,2003,2,0,0,1,0,0,1,3.5
53,2011,18,0,1,0,0,1,0,8.0
53,2019,2,1,0,0,1,0,0,5.55
3,2018,22,1,0,0,0,1,0,9.0
53,2020,2,1,0,0,1,0,0,6.5
29,2020,9,0,0,1,0,1,0,1.35
53,2010,5,1,0,0,0,1,0,4.6
3,2001,2,0,1,0,0,0,1,36.0
34,2012,2,0,0,1,0,1,0,48.0
53,2013,3,1,0,0,0,1,0,67.0
29,2007,8,0,0,1,0,1,0,30.0
53,2008,2,0,0,1,0,1,0,4.9
0,2020,9,0,0,1,0,1,0,0.9
53,2010,17,1,0,0,0,1,0,12.0
53,2015,3,1,0,0,0,0,1,4.8
34,2006,18,1,0,0,0,0,1,7.9
14,2007,17,0,0,1,0,0,1,4.1
29,2017,22,0,0,1,0,1,0,23.7
29,1999,8,0,0,1,0,1,0,3.35
29,2010,17,0,0,1,0,1,0,5.65
53,2018,18,0,1,0,0,1,0,2.08
53,2004,2,0,0,1,0,1,0,1.69
29,2008,8,0,0,1,0,1,0,21.0
53,2009,17,0,0,1,0,1,0,2.03
29,2005,2,0,0,1,0,1,0,9.79
53,2010,3,0,0,1,0,1,0,13.0
53,2006,10,1,0,0,0,1,0,4.65
29,2020,8,0,0,1,0,1,0,5.0
29,2020,2,0,0,1,0,1,0,3.6
34,2010,9,0,0,1,0,1,0,5.15
29,2010,2,0,0,1,0,1,0,8.0
53,2012,22,0,0,1,0,1,0,3.85
53,2015,17,0,0,1,0,1,0,28.0
34,2014,18,0,0,1,0,1,0,82.0
0,2008,4,0,0,1,0,1,0,7.4
53,2018,2,1,0,0,0,1,0,9.3
34,2006,9,1,0,0,0,1,0,5.63
54,2018,3,0,0,1,0,1,0,9.0
53,2010,22,0,0,1,0,1,0,14.8
34,2017,2,0,0,1,0,1,0,3.9
29,2018,2,0,0,1,0,1,0,18.0
29,2013,3,0,1,0,0,0,1,2.53
53,2015,9,1,0,0,0,1,0,29.25
53,2010,3,0,0,1,0,1,0,8.6
34,2010,2,0,0,1,0,1,0,23.0
53,2017,18,1,0,0,0,0,1,28.5
34,2006,2,1,0,0,0,0,1,6.4
53,2005,2,0,0,1,0,1,0,7.0
34,2014,9,0,0,1,0,0,1,7.3
53,2021,2,1,0,0,0,1,0,6.5
37,2005,3,0,1,0,0,1,0,5.2
53,2008,18,1,0,0,0,1,0,1.4
53,2015,2,1,0,0,0,1,0,2.81
29,2013,8,0,0,1,0,1,0,10.5
0,2008,2,0,0,1,0,1,0,17.5
53,2008,18,1,0,0,0,0,1,1.45
34,2015,9,0,0,1,0,1,0,3.65
34,2013,2,1,0,0,0,0,1,6.2
53,2017,9,0,0,1,0,1,0,9.6
29,2009,8,0,0,1,0,1,0,3.8
34,2010,22,0,0,1,0,1,0,2.5
29,2021,18,0,0,1,1,0,0,13.5
34,2017,2,0,0,1,0,1,0,11.5
54,2007,10,0,0,1,0,0,1,12.85
28,2008,22,0,0,1,0,0,1,4.5
53,2004,2,0,1,0,0,1,0,7.3
53,2004,3,1,0,0,0,0,1,33.0
34,2014,2,1,0,0,0,1,0,33.0
29,2019,22,0,0,1,0,1,0,1.46
37,2004,18,0,1,0,0,1,0,3.2
19,2012,22,0,0,1,0,1,0,2.65
17,2013,2,1,0,0,0,0,1,2.0
29,2011,9,1,0,0,0,1,0,16.5
34,2005,18,1,0,0,0,1,0,23.0
53,2006,8,0,1,0,0,1,0,3.35
53,2010,18,0,0,1,0,1,0,3.8
19,2014,22,0,0,1,0,1,0,4.6
29,2014,4,1,0,0,0,1,0,9.5
34,2001,22,0,0,1,0,1,0,1.65
53,2012,17,1,0,0,0,1,0,2.65
29,2005,2,0,0,1,0,1,0,7.5
53,2010,22,1,0,0,0,0,1,7.29
53,2016,2,0,0,1,0,1,0,9.8
53,2010,2,1,0,0,0,0,1,4.49
53,2010,2,0,0,1,0,0,1,8.0
34,2021,2,1,0,0,1,0,0,5.0
25,2011,9,0,0,1,0,0,1,6.5
29,2013,2,0,1,0,0,1,0,17.5
53,2010,3,0,0,1,0,0,1,5.6
53,2004,10,1,0,0,0,0,1,7.35
38,2005,18,0,1,0,0,1,0,53.0
34,2016,22,1,0,0,0,1,0,1.69
53,2018,17,1,0,0,0,1,0,12.0
19,2015,18,1,0,0,0,1,0,1.35
34,2018,22,0,0,1,0,1,0,2.05
53,2004,2,0,0,1,0,1,0,1.9
34,2016,2,1,0,0,0,1,0,13.7
34,2018,2,0,0,1,0,1,0,12.5
53,2005,3,0,0,1,0,1,0,7.0
53,2010,18,0,0,1,0,1,0,43.5
28,2007,2,1,0,0,0,0,1,3.8
19,2009,10,0,1,0,0,1,0,23.0
29,2007,2,0,0,1,0,1,0,17.0
34,2009,9,0,0,1,0,1,0,4.4
17,2006,22,0,0,1,0,0,1,6.8
29,2019,2,0,0,1,0,1,0,3.0
19,2016,2,1,0,0,0,1,0,3.15
29,2010,9,0,0,1,0,1,0,5.4
3,2009,2,1,0,0,0,1,0,8.6
53,2019,17,0,0,1,0,1,0,1.72
53,2010,9,0,1,0,0,1,0,23.0
34,2012,2,0,0,1,0,1,0,7.5
40,2005,13,0,1,0,0,1,0,9.5
8,2011,2,0,0,1,0,0,1,8.5
34,2015,22,1,0,0,0,1,0,14.0
29,2006,18,1,0,0,0,0,1,3.45
29,2002,18,0,0,1,0,1,0,13.0
34,2004,3,0,1,0,0,1,0,2.69
53,2004,3,1,0,0,0,0,1,1.29
34,2019,2,1,0,0,1,0,0,13.5
29,2005,18,0,0,1,0,1,0,3.7
0,2009,3,0,0,1,0,1,0,3.2
29,2011,2,0,0,1,0,1,0,1.98
34,2008,2,1,0,0,0,1,0,1.6
29,2008,18,0,0,1,0,1,0,170.0
34,2013,22,1,0,0,0,1,0,3.45
53,2009,9,0,1,0,0,1,0,4.5
53,2007,2,0,0,1,0,0,1,5.95
34,2014,2,0,0,1,0,1,0,4.3
34,2012,9,0,0,1,0,1,0,4.4
3,2008,22,1,0,0,0,1,0,6.7
34,2021,2,1,0,0,1,0,0,6.75
53,2011,18,0,1,0,0,1,0,3.0
29,2010,22,1,0,0,0,0,1,9.4
39,1999,17,0,0,1,0,0,1,6.91
0,2010,2,0,1,0,0,1,0,4.6
53,2003,3,1,0,0,0,0,1,300.0
53,2011,22,0,0,1,0,1,0,4.0
29,1999,8,0,0,1,0,0,1,7.5
19,2014,2,1,0,0,0,1,0,1.07
19,2006,8,0,0,1,0,1,0,3.45
29,2010,2,0,0,1,0,1,0,1.6
3,2008,18,1,0,0,0,1,0,8.0
34,2011,22,0,0,1,0,1,0,1.69
17,2005,8,1,0,0,0,0,1,5.4
53,2014,17,1,0,0,0,1,0,2.14
29,2007,22,0,0,1,0,1,0,5.8
34,2010,2,1,0,0,0,1,0,2.95
34,2005,3,0,1,0,0,1,0,7.3
53,2001,8,0,0,1,0,0,1,2.15
53,2010,8,1,0,0,0,0,1,5.8
3,2008,10,1,0,0,0,0,1,6.5
34,2011,22,0,0,1,0,1,0,6.8
53,2021,2,1,0,0,1,0,0,1.86
34,2017,22,0,0,1,0,1,0,2.25
53,2015,9,0,1,0,0,1,0,4.5
53,2007,3,1,0,0,0,1,0,2.2
29,2016,22,0,0,1,0,1,0,6.41
53,2016,3,1,0,0,0,1,0,31.0
53,2014,18,0,0,1,0,1,0,23.0
53,2016,22,0,0,1,0,1,0,6.25
17,2003,9,1,0,0,0,1,0,4.3
53,1998,10,0,1,0,0,0,1,60.9
36,2020,22,1,0,0,1,0,0,5.5
34,2021,9,1,0,0,1,0,0,22.0
53,2013,2,1,0,0,0,0,1,43.9
17,2006,17,0,0,1,0,1,0,0.96
34,2012,2,0,0,1,0,1,0,0.99
29,2015,18,0,0,1,0,1,0,14.5
53,2015,2,1,0,0,0,1,0,55.0
53,2004,22,1,0,0,0,0,1,5.0
29,2019,2,1,0,0,0,1,0,2.81
53,2010,22,0,0,1,0,1,0,11.5
29,2007,22,0,0,1,0,1,0,10.8
34,2012,22,0,0,1,0,1,0,15.0
53,2013,2,1,0,0,0,1,0,1.69
29,2009,2,0,0,1,0,0,1,15.0
53,2012,22,0,0,1,0,1,0,7.6
34,2017,2,0,0,1,0,1,0,4.2
53,2007,3,1,0,0,0,1,0,6.78
17,2004,9,0,1,0,0,0,1,5.3
54,2016,22,1,0,0,0,1,0,3.8
53,2005,9,1,0,0,0,0,1,4.75
34,2004,2,1,0,0,0,1,0,32.0
29,2005,8,0,0,1,0,1,0,4.15
29,2015,9,0,0,1,0,1,0,0.96
53,2019,18,1,0,0,0,1,0,5.5
29,2005,18,0,1,0,0,0,1,1.4
53,2016,9,1,0,0,0,1,0,8.46
53,2012,9,0,0,1,0,1,0,4.89
34,2013,2,0,0,1,0,1,0,10.0
53,2008,2,1,0,0,0,1,0,12.5
3,2008,3,0,0,1,0,0,1,3.0
29,2003,2,0,0,1,0,1,0,16.5
53,2021,2,1,0,0,0,0,1,5.5
53,2011,2,1,0,0,0,1,0,14.2
53,2011,2,1,0,0,0,1,0,3.1
53,2009,8,1,0,0,0,0,1,2.03
29,2020,2,0,0,1,1,0,0,3.15
3,2003,9,0,0,1,0,1,0,11.2
29,2009,2,0,0,1,0,1,0,3.93
29,2015,2,0,0,1,0,1,0,8.5
29,2011,8,0,0,1,0,1,0,4.6
53,2019,9,0,0,1,0,1,0,65.0
53,2014,22,0,0,1,0,1,0,2.81
53,2014,2,1,0,0,0,0,1,6.1
53,2009,2,0,1,0,0,1,0,10.0
19,2011,18,1,0,0,0,0,1,8.85
41,2013,2,1,0,0,0,0,1,18.2
29,2008,2,1,0,0,0,1,0,9.7
17,2014,22,0,1,0,0,1,0,4.8
23,2008,17,1,0,0,0,0,1,4.9
53,2012,9,1,0,0,0,0,1,1.85
34,2013,9,1,0,0,0,1,0,28.5
17,2015,9,1,0,0,0,1,0,4.0
29,2008,9,1,0,0,0,1,0,5.8
53,2011,9,0,0,1,0,1,0,3.7
53,2015,2,0,1,0,0,1,0,4.2
53,2013,2,1,0,0,0,0,1,6.8
53,2010,18,1,0,0,0,0,1,5.6
53,2007,8,0,1,0,0,1,0,4.99
25,2011,9,1,0,0,0,0,1,5.6
37,2006,9,1,0,0,0,1,0,10.5
25,2013,9,0,0,1,0,0,1,3.9
34,2017,22,1,0,0,0,1,0,2.5
17,2003,2,0,0,1,0,0,1,3.4
53,2016,9,0,0,1,0,1,0,1.58
29,2009,16,0,0,1,0,1,0,5.0
53,2010,9,1,0,0,0,0,1,3.38
29,2007,18,0,0,1,0,0,1,58.0
53,2021,22,1,0,0,0,1,0,1.46
53,2004,18,1,0,0,0,1,0,20.0
29,2006,4,0,0,1,0,1,0,4.35
29,2016,18,1,0,0,0,1,0,5.5
29,2007,18,0,0,1,0,1,0,4.61
29,2013,2,0,0,1,0,1,0,24.0
0,2008,18,0,0,1,0,1,0,2.7
0,2009,2,1,0,0,0,0,1,4.8
29,2008,22,0,0,1,0,1,0,24.5
28,2015,9,1,0,0,0,1,0,7.3
34,2013,18,0,0,1,0,1,0,16.5
53,2007,22,0,0,1,0,1,0,4.2
14,2013,22,1,0,0,0,0,1,3.94
0,2019,2,0,0,1,0,1,0,4.55
34,2013,9,0,0,1,0,1,0,38.0
29,2011,2,0,0,1,0,1,0,5.8
53,2013,18,1,0,0,0,1,0,3.9
29,2020,2,0,0,1,1,0,0,3.94
53,2013,9,1,0,0,0,1,0,22.0
34,2010,17,0,0,1,0,1,0,14.0
53,2020,9,0,0,1,0,1,0,9.0
28,2002,2,1,0,0,0,0,1,5.75
28,2020,2,1,0,0,0,1,0,49.5
53,2010,22,1,0,0,0,0,1,5.5
17,2012,18,1,0,0,0,0,1,8.2
53,2004,2,1,0,0,0,0,1,21.5
28,2007,2,0,0,1,0,0,1,2.0
53,2012,18,0,0,1,0,1,0,75.0
29,2005,2,0,0,1,0,1,0,2.75
53,2014,9,1,0,0,0,1,0,2.55
34,2015,9,1,0,0,0,1,0,8.8
28,2012,2,1,0,0,0,0,1,2.25
29,2017,9,0,0,1,0,1,0,4.66
36,2012,22,0,0,1,0,0,1,3.25
1,2011,2,1,0,0,0,1,0,5.8
34,2010,9,0,0,1,0,1,0,18.0
34,2015,3,1,0,0,0,1,0,7.2
53,2018,22,0,0,1,0,1,0,21.0
29,2007,3,0,0,1,0,1,0,1.13
29,2013,22,1,0,0,0,1,0,5.0
55,2008,3,0,0,1,0,1,0,6.5
53,2013,18,0,1,0,0,0,1,11.5
53,2005,8,0,1,0,0,1,0,23.0
34,2017,2,1,0,0,0,1,0,6.5
28,2018,2,1,0,0,0,1,0,9.8
34,2013,2,0,0,1,0,1,0,3.04
28,2020,2,1,0,0,0,1,0,6.53
29,2006,3,0,0,1,0,0,1,3.1
53,2011,2,0,0,1,0,1,0,39.5
29,2017,2,1,0,0,0,1,0,46.5
53,2020,2,1,0,0,1,0,0,11.0
53,2007,18,1,0,0,0,1,0,44.0
29,2017,22,0,0,1,0,1,0,2.48
29,2015,2,0,0,1,0,0,1,4.8
29,2008,8,1,0,0,0,1,0,24.0
53,2016,18,1,0,0,0,1,0,43.0
53,2013,18,1,0,0,0,1,0,3.25
37,2002,9,0,0,1,0,1,0,26.5
29,2019,9,0,0,1,0,1,0,18.8
53,2013,2,0,0,1,0,1,0,5.65
53,2017,2,1,0,0,1,0,0,14.5
53,2007,17,0,0,1,0,1,0,9.2
37,2007,18,0,0,1,0,0,1,0.91
34,2008,2,1,0,0,0,1,0,24.0
53,2007,8,0,0,1,0,1,0,6.8
53,2003,3,1,0,0,0,0,1,20.0
53,2015,2,1,0,0,0,1,0,4.1
53,2013,9,0,1,0,0,1,0,0.68
29,2011,17,0,0,1,0,1,0,4.6
34,2013,2,1,0,0,0,1,0,3.85
29,2013,8,1,0,0,0,1,0,2.3
29,2002,2,0,0,1,0,1,0,20.0
53,2010,9,0,0,1,0,1,0,4.4
19,2011,9,0,1,0,0,0,1,9.5
53,2013,17,0,0,1,0,1,0,8.25
34,2021,2,1,0,0,1,0,0,10.0
29,2007,8,0,0,1,0,1,0,3.1
53,2010,18,0,0,1,0,1,0,3.3
19,2013,2,1,0,0,0,1,0,3.15
53,2012,9,1,0,0,0,1,0,8.7
40,2003,9,0,1,0,0,1,0,95.0
34,2011,9,1,0,0,0,0,1,3.2
29,2006,18,0,0,1,0,1,0,8.5
53,2014,22,0,1,0,0,0,1,2.55
